country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",30-03-2025 05:00,27.308328,84.531742,PM2.5,43,341,153
India,Bihar,Munger,"Town Hall, Munger - BSPCB",30-03-2025 05:00,25.376776,86.471523,PM10,58,237,107
India,Bihar,Munger,"Town Hall, Munger - BSPCB",30-03-2025 05:00,25.376776,86.471523,OZONE,8,75,12
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",30-03-2025 05:00,27.308328,84.531742,PM10,60,189,130
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",30-03-2025 05:00,27.308328,84.531742,CO,44,172,72
India,Bihar,Patna,"Samanpura, Patna - BSPCB",30-03-2025 05:00,25.596727,85.085624,NH3,NA,NA,NA
India,Bihar,Patna,"Samanpura, Patna - BSPCB",30-03-2025 05:00,25.596727,85.085624,CO,NA,NA,NA
India,Bihar,Patna,"Samanpura, Patna - BSPCB",30-03-2025 05:00,25.596727,85.085624,OZONE,NA,NA,NA
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",30-03-2025 05:00,25.592539,85.227158,NH3,9,11,10
India,Bihar,Patna,"Muradpur, Patna - BSPCB",30-03-2025 05:00,25.619651,85.147382,CO,29,69,44
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",30-03-2025 05:00,30.719859,76.738637,NH3,12,20,16
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",30-03-2025 05:00,30.719859,76.738637,SO2,6,12,10
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",30-03-2025 05:00,21.194815,81.31477,NO2,10,77,29
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",30-03-2025 05:00,21.185571,81.343175,PM2.5,22,72,43
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",30-03-2025 05:00,21.185571,81.343175,SO2,8,19,12
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",30-03-2025 05:00,25.0328,85.41948,SO2,2,26,8
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",30-03-2025 05:00,25.0328,85.41948,OZONE,30,39,34
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",30-03-2025 05:00,25.892357,86.590325,PM2.5,17,72,37
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",30-03-2025 05:00,25.892357,86.590325,NH3,4,4,4
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",30-03-2025 05:00,22.12665,83.483212,PM2.5,33,312,140
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",30-03-2025 05:00,22.12665,83.483212,OZONE,8,8,8
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",30-03-2025 05:00,22.1910172,83.5197009,PM2.5,56,129,80
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",30-03-2025 05:00,25.859655,85.77944,PM10,60,170,113
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",30-03-2025 05:00,25.859655,85.77944,NO2,1,2,1
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",30-03-2025 05:00,24.952822,84.002396,PM2.5,72,328,186
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",30-03-2025 05:00,26.2271665,84.3570427,OZONE,33,98,44
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",30-03-2025 05:00,30.735567,76.775714,NO2,7,22,12
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",30-03-2025 05:00,22.368195,82.746431,PM2.5,NA,NA,NA
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",30-03-2025 05:00,22.368195,82.746431,OZONE,4,10,5
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",30-03-2025 05:00,22.348441,82.549611,PM2.5,49,84,65
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",30-03-2025 05:00,30.735567,76.775714,CO,42,78,59
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",30-03-2025 05:00,30.719859,76.738637,PM10,61,131,86
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",30-03-2025 05:00,21.224231,81.40835,NH3,3,4,3
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",30-03-2025 05:00,21.224231,81.40835,SO2,21,77,44
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",30-03-2025 05:00,21.258815,81.578979,NO2,49,89,66
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",30-03-2025 05:00,28.498571,77.26484,NO2,48,75,59
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",30-03-2025 05:00,28.498571,77.26484,SO2,17,52,27
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",30-03-2025 05:00,28.498571,77.26484,CO,33,56,44
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",30-03-2025 05:00,28.5710274,77.0719006,PM2.5,30,303,103
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",30-03-2025 05:00,28.5710274,77.0719006,PM10,101,194,141
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",30-03-2025 05:00,28.5710274,77.0719006,SO2,9,19,14
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",30-03-2025 05:00,28.7256504,77.2011573,PM10,104,161,133
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",30-03-2025 05:00,28.7256504,77.2011573,OZONE,9,57,23
India,Delhi,Delhi,"DTU, Delhi - CPCB",30-03-2025 05:00,28.7500499,77.1112615,PM2.5,28,78,52
India,Delhi,Delhi,"Bawana, Delhi - DPCC",30-03-2025 05:00,28.7762,77.051074,PM2.5,28,316,145
India,Delhi,Delhi,"Bawana, Delhi - DPCC",30-03-2025 05:00,28.7762,77.051074,CO,15,31,28
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",30-03-2025 05:00,28.7256504,77.2011573,PM2.5,32,127,75
India,Delhi,Delhi,"Alipur, Delhi - DPCC",30-03-2025 05:00,28.815329,77.15301,SO2,13,37,25
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",30-03-2025 05:00,28.647622,77.315809,PM2.5,10,220,84
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",30-03-2025 05:00,28.647622,77.315809,PM10,48,238,152
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",30-03-2025 05:00,28.6811736,77.3025234,NO2,22,52,32
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",30-03-2025 05:00,28.6811736,77.3025234,SO2,2,7,4
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB",30-03-2025 05:00,21.371751,81.664929,PM2.5,88,316,225
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",30-03-2025 05:00,21.219665,81.630094,OZONE,7,44,12
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD",30-03-2025 05:00,28.4706914,77.1099364,OZONE,68,138,81
India,Delhi,Delhi,"DTU, Delhi - CPCB",30-03-2025 05:00,28.7500499,77.1112615,NH3,10,12,11
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",30-03-2025 05:00,28.56789,77.250515,PM2.5,23,120,62
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",30-03-2025 05:00,28.56789,77.250515,PM10,179,179,179
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",30-03-2025 05:00,28.56789,77.250515,SO2,9,16,12
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",30-03-2025 05:00,28.56789,77.250515,CO,18,33,25
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",30-03-2025 05:00,28.73282,77.170633,NO2,33,100,54
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",30-03-2025 05:00,28.73282,77.170633,NH3,8,11,10
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",30-03-2025 05:00,28.73282,77.170633,SO2,13,32,22
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",30-03-2025 05:00,28.6811736,77.3025234,CO,2,102,4
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",30-03-2025 05:00,28.6811736,77.3025234,OZONE,8,58,12
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",30-03-2025 05:00,28.60909,77.0325413,SO2,6,14,10
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",30-03-2025 05:00,28.60909,77.0325413,CO,12,109,65
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",30-03-2025 05:00,28.56789,77.250515,OZONE,80,193,89
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",30-03-2025 05:00,28.636429,77.201067,PM2.5,23,130,60
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC",30-03-2025 05:00,28.636429,77.201067,CO,3,20,16
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",30-03-2025 05:00,28.623763,77.287209,SO2,7,8,7
India,Delhi,Delhi,"Mundka, Delhi - DPCC",30-03-2025 05:00,28.684678,77.076574,NH3,5,7,6
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",30-03-2025 05:00,28.699793,77.165453,NH3,4,9,7
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",30-03-2025 05:00,28.699793,77.165453,SO2,27,56,37
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",30-03-2025 05:00,23.107969,72.574648,PM2.5,70,220,114
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",30-03-2025 05:00,28.531346,77.190156,NO2,14,65,35
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",30-03-2025 05:00,28.531346,77.190156,NH3,4,5,4
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",30-03-2025 05:00,28.531346,77.190156,SO2,20,57,29
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",30-03-2025 05:00,28.623763,77.287209,OZONE,55,165,71
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",30-03-2025 05:00,28.674045,77.131023,NH3,5,6,6
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",30-03-2025 05:00,28.563262,77.186937,NO2,12,36,20
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",30-03-2025 05:00,28.563262,77.186937,CO,2,26,17
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",30-03-2025 05:00,28.563262,77.186937,OZONE,9,13,11
India,Delhi,Delhi,"Pusa, Delhi - DPCC",30-03-2025 05:00,28.639652,77.146275,SO2,18,34,25
India,Delhi,Delhi,"Pusa, Delhi - IMD",30-03-2025 05:00,28.63611,77.173332,NO2,24,37,30
India,Delhi,Delhi,"Rohini, Delhi - DPCC",30-03-2025 05:00,28.732528,77.11992,NH3,5,10,7
India,Delhi,Delhi,"Rohini, Delhi - DPCC",30-03-2025 05:00,28.732528,77.11992,SO2,8,55,24
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",30-03-2025 05:00,28.710508,77.249485,SO2,13,28,19
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",30-03-2025 05:00,28.672342,77.31526,NO2,24,46,32
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",30-03-2025 05:00,28.672342,77.31526,CO,29,46,39
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",30-03-2025 05:00,23.221714,72.654328,SO2,5,6,5
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",30-03-2025 05:00,22.410802,73.097923,PM10,NA,NA,NA
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",30-03-2025 05:00,20.362421,72.918013,PM2.5,56,186,83
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",30-03-2025 05:00,23.016834,72.625775,CO,52,146,109
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",30-03-2025 05:00,23.076793,72.627874,PM10,80,151,119
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",30-03-2025 05:00,23.076793,72.627874,NH3,2,4,3
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",30-03-2025 05:00,22.969611,72.6435,SO2,10,23,17
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",30-03-2025 05:00,28.593883,76.270653,PM2.5,152,302,243
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",30-03-2025 05:00,23.002657,72.591912,PM2.5,8,69,41
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",30-03-2025 05:00,23.002657,72.591912,PM10,88,169,121
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",30-03-2025 05:00,23.002657,72.591912,OZONE,1,27,2
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",30-03-2025 05:00,23.243639,72.68994,SO2,NA,NA,NA
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",30-03-2025 05:00,23.221714,72.654328,PM10,47,146,94
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",30-03-2025 05:00,23.04307,72.562968,PM10,67,127,103
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",30-03-2025 05:00,23.016834,72.625775,PM10,29,256,106
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",30-03-2025 05:00,22.977134,72.553024,PM10,94,294,152
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",30-03-2025 05:00,20.362421,72.918013,OZONE,2,2,2
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IMD",30-03-2025 05:00,28.422681,77.148944,NO2,7,20,13
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",30-03-2025 05:00,28.4227,77.0667,PM10,137,175,152
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",30-03-2025 05:00,28.4227,77.0667,OZONE,10,46,13
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",30-03-2025 05:00,28.4275,77.1465,PM10,81,127,104
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",30-03-2025 05:00,12.951913,77.539784,PM10,81,118,104
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",30-03-2025 05:00,12.951913,77.539784,SO2,17,73,32
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",30-03-2025 05:00,12.9756843,77.5660749,SO2,7,16,11
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",30-03-2025 05:00,16.172806,75.659694,PM2.5,33,34,34
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",30-03-2025 05:00,16.172806,75.659694,OZONE,12,16,16
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",30-03-2025 05:00,12.9135218,77.5950804,SO2,4,25,9
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",30-03-2025 05:00,34.066206,74.81982,CO,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",30-03-2025 05:00,23.80569,86.44268,CO,2,2,2
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",30-03-2025 05:00,28.39072,77.30059,CO,12,14,13
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",30-03-2025 05:00,28.376058,77.315741,PM10,NA,NA,NA
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",30-03-2025 05:00,28.376058,77.315741,SO2,NA,NA,NA
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",30-03-2025 05:00,28.39072,77.30059,PM2.5,137,164,149
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",30-03-2025 05:00,28.39072,77.30059,PM10,116,124,120
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",30-03-2025 05:00,30.943887,76.801991,PM2.5,20,197,71
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",30-03-2025 05:00,12.938539,77.5901,NO2,16,79,33
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",30-03-2025 05:00,28.3153,76.9143,PM2.5,28,52,38
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",30-03-2025 05:00,11.55358,76.55521,NO2,20,35,29
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",30-03-2025 05:00,11.55358,76.55521,SO2,2,6,4
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",30-03-2025 05:00,11.55358,76.55521,CO,22,120,33
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",30-03-2025 05:00,13.328028,75.797056,PM10,42,68,54
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",30-03-2025 05:00,13.328028,75.797056,NH3,2,3,2
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",30-03-2025 05:00,13.328028,75.797056,SO2,2,4,3
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",30-03-2025 05:00,15.411456,75.638133,NH3,1,3,2
India,Karnataka,Gadag,"Panchal Nagar, Gadag - KSPCB",30-03-2025 05:00,15.411456,75.638133,SO2,6,32,17
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",30-03-2025 05:00,15.3714823,75.1160168,PM2.5,36,39,37
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",30-03-2025 05:00,15.3714823,75.1160168,NO2,7,7,7
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",30-03-2025 05:00,15.3714823,75.1160168,NH3,1,1,1
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",30-03-2025 05:00,13.0246342,77.5080115,NH3,2,2,2
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",30-03-2025 05:00,13.0246342,77.5080115,SO2,3,9,5
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",30-03-2025 05:00,13.0246342,77.5080115,CO,39,60,58
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",30-03-2025 05:00,12.917348,77.622813,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",30-03-2025 05:00,12.917348,77.622813,PM10,NA,NA,NA
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",30-03-2025 05:00,14.4758,75.9052,PM2.5,31,107,73
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",30-03-2025 05:00,14.4758,75.9052,NO2,11,14,12
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",30-03-2025 05:00,15.459706,75.008381,NH3,6,6,6
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",30-03-2025 05:00,12.938539,77.5901,SO2,10,84,23
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",30-03-2025 05:00,12.938539,77.5901,CO,17,48,27
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",30-03-2025 05:00,13.003872,77.664217,NH3,3,4,3
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",30-03-2025 05:00,17.321993,76.822628,NO2,12,12,12
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",30-03-2025 05:00,17.336318,76.847397,PM2.5,18,49,30
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",30-03-2025 05:00,17.336318,76.847397,NH3,2,4,3
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",30-03-2025 05:00,17.336318,76.847397,SO2,2,8,4
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",30-03-2025 05:00,12.990328,77.5431385,PM10,38,38,38
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",30-03-2025 05:00,12.990328,77.5431385,CO,17,56,28
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",30-03-2025 05:00,12.921418,77.502466,CO,24,52,41
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",30-03-2025 05:00,26.200388,78.147714,NO2,4,6,5
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",30-03-2025 05:00,26.200388,78.147714,NH3,2,2,2
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",30-03-2025 05:00,26.200388,78.147714,SO2,5,19,11
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",30-03-2025 05:00,22.7289,75.8076,PM2.5,26,80,42
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",30-03-2025 05:00,22.7289,75.8076,PM10,NA,NA,NA
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",30-03-2025 05:00,22.7289,75.8076,SO2,15,18,16
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",30-03-2025 05:00,22.431,75.5213,PM10,78,206,134
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",30-03-2025 05:00,22.678,75.8559,SO2,56,62,60
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",30-03-2025 05:00,22.7084,75.8815,PM2.5,29,84,56
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",30-03-2025 05:00,22.7084,75.8815,SO2,28,31,30
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",30-03-2025 05:00,8.5637,76.8865,NH3,1,1,1
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",30-03-2025 05:00,8.5149093,76.9435879,NO2,4,15,9
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",30-03-2025 05:00,8.5149093,76.9435879,SO2,11,25,18
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",30-03-2025 05:00,10.5324,76.2159,PM10,53,68,60
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",30-03-2025 05:00,10.5324,76.2159,CO,16,22,21
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",30-03-2025 05:00,23.264759,77.381568,NO2,11,28,18
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",30-03-2025 05:00,23.264759,77.381568,NH3,3,6,4
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",30-03-2025 05:00,23.210494,77.425409,PM2.5,12,65,32
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",30-03-2025 05:00,23.233584,77.400574,PM10,80,149,118
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",30-03-2025 05:00,23.81748678,79.446246,PM10,30,65,43
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",30-03-2025 05:00,23.81748678,79.446246,SO2,22,22,22
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",30-03-2025 05:00,26.259242,78.216432,PM10,97,176,126
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",30-03-2025 05:00,26.259242,78.216432,NH3,4,5,5
India,Madhya Pradesh,Indore,"Vijay Nagar Scheme-78, Indore - Glenmark",30-03-2025 05:00,22.76726,75.8871,NO2,27,28,28
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",30-03-2025 05:00,23.163174,79.973061,NH3,1,2,1
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",30-03-2025 05:00,23.163174,79.973061,OZONE,18,94,32
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",30-03-2025 05:00,23.142888,79.916147,PM2.5,28,266,103
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",30-03-2025 05:00,13.377516,77.099072,CO,NA,NA,NA
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",30-03-2025 05:00,16.7602,77.1428,SO2,2,27,14
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",30-03-2025 05:00,16.7602,77.1428,CO,20,40,27
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",30-03-2025 05:00,10.073232,76.302765,PM10,46,71,56
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",30-03-2025 05:00,11.875,75.3732,NH3,1,3,1
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",30-03-2025 05:00,11.875,75.3732,OZONE,26,31,26
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",30-03-2025 05:00,8.8787,76.6073,PM2.5,46,55,52
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",30-03-2025 05:00,8.8787,76.6073,OZONE,31,38,33
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",30-03-2025 05:00,12.415911,75.73505,PM2.5,25,48,36
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",30-03-2025 05:00,12.415911,75.73505,SO2,4,4,4
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",30-03-2025 05:00,12.88925,74.853,PM2.5,NA,NA,NA
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",30-03-2025 05:00,12.88925,74.853,PM10,NA,NA,NA
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",30-03-2025 05:00,12.733409,77.298051,NH3,NA,NA,NA
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",30-03-2025 05:00,12.733409,77.298051,CO,2,82,31
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",30-03-2025 05:00,13.94,75.555917,NO2,23,30,27
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",30-03-2025 05:00,13.94,75.555917,CO,10,37,30
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",30-03-2025 05:00,12.88925,74.853,CO,14,38,28
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",30-03-2025 05:00,12.88925,74.853,OZONE,34,34,34
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",30-03-2025 05:00,12.21041,76.37376,PM10,48,72,58
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",30-03-2025 05:00,23.838586,78.759431,OZONE,14,72,41
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",30-03-2025 05:00,24.58434363,80.8549414,PM10,54,56,55
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",30-03-2025 05:00,24.10897,82.64558,NH3,1,5,2
India,Madhya Pradesh,Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB",30-03-2025 05:00,23.182719,75.768218,PM10,24,70,47
